"","samp_ev","exp","rep","grp_sz","counts"
"9199","WLD2","FC","1","unidentified round 40 40",0
"9200","WLD2","T24","1","unidentified round 40 40",0
"9201","WLD2","FC","2","unidentified round 40 40",0
"9202","WLD2","T24","2","unidentified round 40 40",0
"9203","WLD2","FC","3","unidentified round 40 40",0
"9204","WLD2","T24","3","unidentified round 40 40",0
"9205","SJR1","FC","1","unidentified round 40 40",0
"9206","SJR1","T24","1","unidentified round 40 40",4
"9207","SJR1","FC","2","unidentified round 40 40",0
"9208","SJR1","T24","2","unidentified round 40 40",0
"9209","SJR1","FC","3","unidentified round 40 40",0
"9210","SJR1","T24","3","unidentified round 40 40",0
"9211","YBP2","FC","1","unidentified round 40 40",0
"9212","YBP2","T24","1","unidentified round 40 40",0
"9213","YBP2","FC","2","unidentified round 40 40",0
"9214","YBP2","T24","2","unidentified round 40 40",2
"9215","YBP2","FC","3","unidentified round 40 40",0
"9216","YBP2","T24","3","unidentified round 40 40",0
"9217","SJR2","FC","1","unidentified round 48 48",0
"9218","SJR2","T24","1","unidentified round 48 48",0
"9219","SJR2","FC","2","unidentified round 48 48",0
"9220","SJR2","T24","2","unidentified round 48 48",0
"9221","SJR2","FC","3","unidentified round 48 48",0
"9222","SJR2","T24","3","unidentified round 48 48",0
"9223","YBP1","FC","1","unidentified round 48 48",0
"9224","YBP1","T24","1","unidentified round 48 48",0
"9225","YBP1","FC","2","unidentified round 48 48",0
"9226","YBP1","T24","2","unidentified round 48 48",0
"9227","YBP1","FC","3","unidentified round 48 48",0
"9228","YBP1","T24","3","unidentified round 48 48",0
"9229","LSZ2","FC","1","unidentified round 48 48",0
"9230","LSZ2","T24","1","unidentified round 48 48",0
"9231","LSZ2","FC","2","unidentified round 48 48",0
"9232","LSZ2","T24","2","unidentified round 48 48",0
"9233","LSZ2","FC","3","unidentified round 48 48",0
"9234","LSZ2","T24","3","unidentified round 48 48",0
"9235","WLD2","FC","1","unidentified round 48 48",0
"9236","WLD2","T24","1","unidentified round 48 48",0
"9237","WLD2","FC","2","unidentified round 48 48",0
"9238","WLD2","T24","2","unidentified round 48 48",0
"9239","WLD2","FC","3","unidentified round 48 48",0
"9240","WLD2","T24","3","unidentified round 48 48",0
"9241","SJR1","FC","1","unidentified round 48 48",3
"9242","SJR1","T24","1","unidentified round 48 48",0
"9243","SJR1","FC","2","unidentified round 48 48",0
"9244","SJR1","T24","2","unidentified round 48 48",0
"9245","SJR1","FC","3","unidentified round 48 48",0
"9246","SJR1","T24","3","unidentified round 48 48",4
"9247","YBP2","FC","1","unidentified round 48 48",0
"9248","YBP2","T24","1","unidentified round 48 48",0
"9249","YBP2","FC","2","unidentified round 48 48",0
"9250","YBP2","T24","2","unidentified round 48 48",0
"9251","YBP2","FC","3","unidentified round 48 48",0
"9252","YBP2","T24","3","unidentified round 48 48",0
"9253","SJR2","FC","1","unidentified round 56 56",0
"9254","SJR2","T24","1","unidentified round 56 56",0
"9255","SJR2","FC","2","unidentified round 56 56",0
"9256","SJR2","T24","2","unidentified round 56 56",0
"9257","SJR2","FC","3","unidentified round 56 56",0
"9258","SJR2","T24","3","unidentified round 56 56",0
"9259","YBP1","FC","1","unidentified round 56 56",0
"9260","YBP1","T24","1","unidentified round 56 56",0
"9261","YBP1","FC","2","unidentified round 56 56",0
"9262","YBP1","T24","2","unidentified round 56 56",0
"9263","YBP1","FC","3","unidentified round 56 56",0
"9264","YBP1","T24","3","unidentified round 56 56",0
"9265","LSZ2","FC","1","unidentified round 56 56",0
"9266","LSZ2","T24","1","unidentified round 56 56",0
"9267","LSZ2","FC","2","unidentified round 56 56",0
"9268","LSZ2","T24","2","unidentified round 56 56",0
"9269","LSZ2","FC","3","unidentified round 56 56",0
"9270","LSZ2","T24","3","unidentified round 56 56",0
"9271","WLD2","FC","1","unidentified round 56 56",0
"9272","WLD2","T24","1","unidentified round 56 56",0
"9273","WLD2","FC","2","unidentified round 56 56",0
"9274","WLD2","T24","2","unidentified round 56 56",0
"9275","WLD2","FC","3","unidentified round 56 56",0
"9276","WLD2","T24","3","unidentified round 56 56",0
"9277","SJR1","FC","1","unidentified round 56 56",0
"9278","SJR1","T24","1","unidentified round 56 56",0
"9279","SJR1","FC","2","unidentified round 56 56",0
"9280","SJR1","T24","2","unidentified round 56 56",0
"9281","SJR1","FC","3","unidentified round 56 56",0
"9282","SJR1","T24","3","unidentified round 56 56",0
"9283","YBP2","FC","1","unidentified round 56 56",0
"9284","YBP2","T24","1","unidentified round 56 56",0
"9285","YBP2","FC","2","unidentified round 56 56",0
"9286","YBP2","T24","2","unidentified round 56 56",0
"9287","YBP2","FC","3","unidentified round 56 56",0
"9288","YBP2","T24","3","unidentified round 56 56",0
"9289","SJR2","FC","1","unidentified round 64 64",0
"9290","SJR2","T24","1","unidentified round 64 64",0
"9291","SJR2","FC","2","unidentified round 64 64",0
"9292","SJR2","T24","2","unidentified round 64 64",0
"9293","SJR2","FC","3","unidentified round 64 64",0
"9294","SJR2","T24","3","unidentified round 64 64",0
"9295","YBP1","FC","1","unidentified round 64 64",0
"9296","YBP1","T24","1","unidentified round 64 64",0
"9297","YBP1","FC","2","unidentified round 64 64",0
"9298","YBP1","T24","2","unidentified round 64 64",0
"9299","YBP1","FC","3","unidentified round 64 64",0
"9300","YBP1","T24","3","unidentified round 64 64",0
"9301","LSZ2","FC","1","unidentified round 64 64",0
"9302","LSZ2","T24","1","unidentified round 64 64",0
"9303","LSZ2","FC","2","unidentified round 64 64",0
"9304","LSZ2","T24","2","unidentified round 64 64",0
"9305","LSZ2","FC","3","unidentified round 64 64",0
"9306","LSZ2","T24","3","unidentified round 64 64",0
"9307","WLD2","FC","1","unidentified round 64 64",0
"9308","WLD2","T24","1","unidentified round 64 64",0
"9309","WLD2","FC","2","unidentified round 64 64",0
"9310","WLD2","T24","2","unidentified round 64 64",0
"9311","WLD2","FC","3","unidentified round 64 64",0
"9312","WLD2","T24","3","unidentified round 64 64",0
"9313","SJR1","FC","1","unidentified round 64 64",0
"9314","SJR1","T24","1","unidentified round 64 64",0
"9315","SJR1","FC","2","unidentified round 64 64",0
"9316","SJR1","T24","2","unidentified round 64 64",0
"9317","SJR1","FC","3","unidentified round 64 64",1
"9318","SJR1","T24","3","unidentified round 64 64",0
"9319","YBP2","FC","1","unidentified round 64 64",0
"9320","YBP2","T24","1","unidentified round 64 64",0
"9321","YBP2","FC","2","unidentified round 64 64",0
"9322","YBP2","T24","2","unidentified round 64 64",0
"9323","YBP2","FC","3","unidentified round 64 64",0
"9324","YBP2","T24","3","unidentified round 64 64",0
"9325","SJR2","FC","1","unidentified round 80 80",0
"9326","SJR2","T24","1","unidentified round 80 80",1
"9327","SJR2","FC","2","unidentified round 80 80",0
"9328","SJR2","T24","2","unidentified round 80 80",0
"9329","SJR2","FC","3","unidentified round 80 80",0
"9330","SJR2","T24","3","unidentified round 80 80",0
"9331","YBP1","FC","1","unidentified round 80 80",0
"9332","YBP1","T24","1","unidentified round 80 80",0
"9333","YBP1","FC","2","unidentified round 80 80",0
"9334","YBP1","T24","2","unidentified round 80 80",0
"9335","YBP1","FC","3","unidentified round 80 80",0
"9336","YBP1","T24","3","unidentified round 80 80",0
"9337","LSZ2","FC","1","unidentified round 80 80",0
"9338","LSZ2","T24","1","unidentified round 80 80",0
"9339","LSZ2","FC","2","unidentified round 80 80",0
"9340","LSZ2","T24","2","unidentified round 80 80",0
"9341","LSZ2","FC","3","unidentified round 80 80",0
"9342","LSZ2","T24","3","unidentified round 80 80",0
"9343","WLD2","FC","1","unidentified round 80 80",0
"9344","WLD2","T24","1","unidentified round 80 80",0
"9345","WLD2","FC","2","unidentified round 80 80",0
"9346","WLD2","T24","2","unidentified round 80 80",0
"9347","WLD2","FC","3","unidentified round 80 80",0
"9348","WLD2","T24","3","unidentified round 80 80",0
"9349","SJR1","FC","1","unidentified round 80 80",0
"9350","SJR1","T24","1","unidentified round 80 80",0
"9351","SJR1","FC","2","unidentified round 80 80",0
"9352","SJR1","T24","2","unidentified round 80 80",0
"9353","SJR1","FC","3","unidentified round 80 80",0
"9354","SJR1","T24","3","unidentified round 80 80",0
"9355","YBP2","FC","1","unidentified round 80 80",0
"9356","YBP2","T24","1","unidentified round 80 80",0
"9357","YBP2","FC","2","unidentified round 80 80",0
"9358","YBP2","T24","2","unidentified round 80 80",0
"9359","YBP2","FC","3","unidentified round 80 80",0
"9360","YBP2","T24","3","unidentified round 80 80",0
"9361","SJR2","FC","1","unidentified round 24.5 24.5",4
"9362","SJR2","T24","1","unidentified round 24.5 24.5",3
"9363","SJR2","FC","2","unidentified round 24.5 24.5",3
"9364","SJR2","T24","2","unidentified round 24.5 24.5",3
"9365","SJR2","FC","3","unidentified round 24.5 24.5",0
"9366","SJR2","T24","3","unidentified round 24.5 24.5",0
"9367","YBP1","FC","1","unidentified round 24.5 24.5",7
"9368","YBP1","T24","1","unidentified round 24.5 24.5",6
"9369","YBP1","FC","2","unidentified round 24.5 24.5",12
"9370","YBP1","T24","2","unidentified round 24.5 24.5",32
"9371","YBP1","FC","3","unidentified round 24.5 24.5",4
"9372","YBP1","T24","3","unidentified round 24.5 24.5",2
"9373","LSZ2","FC","1","unidentified round 24.5 24.5",8
"9374","LSZ2","T24","1","unidentified round 24.5 24.5",3
"9375","LSZ2","FC","2","unidentified round 24.5 24.5",0
"9376","LSZ2","T24","2","unidentified round 24.5 24.5",5
"9377","LSZ2","FC","3","unidentified round 24.5 24.5",0
"9378","LSZ2","T24","3","unidentified round 24.5 24.5",0
"9379","WLD2","FC","1","unidentified round 24.5 24.5",90
"9380","WLD2","T24","1","unidentified round 24.5 24.5",117
"9381","WLD2","FC","2","unidentified round 24.5 24.5",18
"9382","WLD2","T24","2","unidentified round 24.5 24.5",22
"9383","WLD2","FC","3","unidentified round 24.5 24.5",41
"9384","WLD2","T24","3","unidentified round 24.5 24.5",0
"9385","SJR1","FC","1","unidentified round 24.5 24.5",6
"9386","SJR1","T24","1","unidentified round 24.5 24.5",74
"9387","SJR1","FC","2","unidentified round 24.5 24.5",11
"9388","SJR1","T24","2","unidentified round 24.5 24.5",48
"9389","SJR1","FC","3","unidentified round 24.5 24.5",22
"9390","SJR1","T24","3","unidentified round 24.5 24.5",83
"9391","YBP2","FC","1","unidentified round 24.5 24.5",45
"9392","YBP2","T24","1","unidentified round 24.5 24.5",41
"9393","YBP2","FC","2","unidentified round 24.5 24.5",12
"9394","YBP2","T24","2","unidentified round 24.5 24.5",8
"9395","YBP2","FC","3","unidentified round 24.5 24.5",49
"9396","YBP2","T24","3","unidentified round 24.5 24.5",14
"9397","SJR2","FC","1","chlorophyte colonial 4 4",0
"9398","SJR2","T24","1","chlorophyte colonial 4 4",0
"9399","SJR2","FC","2","chlorophyte colonial 4 4",0
"9400","SJR2","T24","2","chlorophyte colonial 4 4",0
"9401","SJR2","FC","3","chlorophyte colonial 4 4",0
"9402","SJR2","T24","3","chlorophyte colonial 4 4",0
"9403","YBP1","FC","1","chlorophyte colonial 4 4",0
"9404","YBP1","T24","1","chlorophyte colonial 4 4",0
"9405","YBP1","FC","2","chlorophyte colonial 4 4",0
"9406","YBP1","T24","2","chlorophyte colonial 4 4",0
"9407","YBP1","FC","3","chlorophyte colonial 4 4",0
"9408","YBP1","T24","3","chlorophyte colonial 4 4",0
"9409","LSZ2","FC","1","chlorophyte colonial 4 4",0
"9410","LSZ2","T24","1","chlorophyte colonial 4 4",0
"9411","LSZ2","FC","2","chlorophyte colonial 4 4",0
"9412","LSZ2","T24","2","chlorophyte colonial 4 4",0
"9413","LSZ2","FC","3","chlorophyte colonial 4 4",0
"9414","LSZ2","T24","3","chlorophyte colonial 4 4",2
"9415","WLD2","FC","1","chlorophyte colonial 4 4",0
"9416","WLD2","T24","1","chlorophyte colonial 4 4",0
"9417","WLD2","FC","2","chlorophyte colonial 4 4",0
"9418","WLD2","T24","2","chlorophyte colonial 4 4",0
"9419","WLD2","FC","3","chlorophyte colonial 4 4",0
"9420","WLD2","T24","3","chlorophyte colonial 4 4",0
"9421","SJR1","FC","1","chlorophyte colonial 4 4",0
"9422","SJR1","T24","1","chlorophyte colonial 4 4",0
"9423","SJR1","FC","2","chlorophyte colonial 4 4",0
"9424","SJR1","T24","2","chlorophyte colonial 4 4",0
"9425","SJR1","FC","3","chlorophyte colonial 4 4",0
"9426","SJR1","T24","3","chlorophyte colonial 4 4",0
"9427","YBP2","FC","1","chlorophyte colonial 4 4",0
"9428","YBP2","T24","1","chlorophyte colonial 4 4",0
"9429","YBP2","FC","2","chlorophyte colonial 4 4",21
"9430","YBP2","T24","2","chlorophyte colonial 4 4",0
"9431","YBP2","FC","3","chlorophyte colonial 4 4",0
"9432","YBP2","T24","3","chlorophyte colonial 4 4",0
"9433","SJR2","FC","1","chlorophyte colonial 4 16",0
"9434","SJR2","T24","1","chlorophyte colonial 4 16",0
"9435","SJR2","FC","2","chlorophyte colonial 4 16",0
"9436","SJR2","T24","2","chlorophyte colonial 4 16",0
"9437","SJR2","FC","3","chlorophyte colonial 4 16",0
"9438","SJR2","T24","3","chlorophyte colonial 4 16",0
"9439","YBP1","FC","1","chlorophyte colonial 4 16",0
"9440","YBP1","T24","1","chlorophyte colonial 4 16",0
"9441","YBP1","FC","2","chlorophyte colonial 4 16",0
"9442","YBP1","T24","2","chlorophyte colonial 4 16",0
"9443","YBP1","FC","3","chlorophyte colonial 4 16",0
"9444","YBP1","T24","3","chlorophyte colonial 4 16",0
"9445","LSZ2","FC","1","chlorophyte colonial 4 16",0
"9446","LSZ2","T24","1","chlorophyte colonial 4 16",0
"9447","LSZ2","FC","2","chlorophyte colonial 4 16",0
"9448","LSZ2","T24","2","chlorophyte colonial 4 16",0
"9449","LSZ2","FC","3","chlorophyte colonial 4 16",0
"9450","LSZ2","T24","3","chlorophyte colonial 4 16",0
"9451","WLD2","FC","1","chlorophyte colonial 4 16",0
"9452","WLD2","T24","1","chlorophyte colonial 4 16",0
"9453","WLD2","FC","2","chlorophyte colonial 4 16",0
"9454","WLD2","T24","2","chlorophyte colonial 4 16",0
"9455","WLD2","FC","3","chlorophyte colonial 4 16",0
"9456","WLD2","T24","3","chlorophyte colonial 4 16",0
"9457","SJR1","FC","1","chlorophyte colonial 4 16",0
"9458","SJR1","T24","1","chlorophyte colonial 4 16",0
"9459","SJR1","FC","2","chlorophyte colonial 4 16",0
"9460","SJR1","T24","2","chlorophyte colonial 4 16",0
"9461","SJR1","FC","3","chlorophyte colonial 4 16",0
"9462","SJR1","T24","3","chlorophyte colonial 4 16",0
"9463","YBP2","FC","1","chlorophyte colonial 4 16",0
"9464","YBP2","T24","1","chlorophyte colonial 4 16",0
"9465","YBP2","FC","2","chlorophyte colonial 4 16",0
"9466","YBP2","T24","2","chlorophyte colonial 4 16",0
"9467","YBP2","FC","3","chlorophyte colonial 4 16",0
"9468","YBP2","T24","3","chlorophyte colonial 4 16",0
"9469","SJR2","FC","1","chlorophyte colonial 6 6",0
"9470","SJR2","T24","1","chlorophyte colonial 6 6",0
"9471","SJR2","FC","2","chlorophyte colonial 6 6",0
"9472","SJR2","T24","2","chlorophyte colonial 6 6",0
"9473","SJR2","FC","3","chlorophyte colonial 6 6",0
"9474","SJR2","T24","3","chlorophyte colonial 6 6",0
"9475","YBP1","FC","1","chlorophyte colonial 6 6",0
"9476","YBP1","T24","1","chlorophyte colonial 6 6",0
"9477","YBP1","FC","2","chlorophyte colonial 6 6",0
"9478","YBP1","T24","2","chlorophyte colonial 6 6",0
"9479","YBP1","FC","3","chlorophyte colonial 6 6",0
"9480","YBP1","T24","3","chlorophyte colonial 6 6",0
"9481","LSZ2","FC","1","chlorophyte colonial 6 6",0
"9482","LSZ2","T24","1","chlorophyte colonial 6 6",0
"9483","LSZ2","FC","2","chlorophyte colonial 6 6",0
"9484","LSZ2","T24","2","chlorophyte colonial 6 6",0
"9485","LSZ2","FC","3","chlorophyte colonial 6 6",0
"9486","LSZ2","T24","3","chlorophyte colonial 6 6",0
"9487","WLD2","FC","1","chlorophyte colonial 6 6",0
"9488","WLD2","T24","1","chlorophyte colonial 6 6",0
"9489","WLD2","FC","2","chlorophyte colonial 6 6",0
"9490","WLD2","T24","2","chlorophyte colonial 6 6",0
"9491","WLD2","FC","3","chlorophyte colonial 6 6",0
"9492","WLD2","T24","3","chlorophyte colonial 6 6",0
"9493","SJR1","FC","1","chlorophyte colonial 6 6",0
"9494","SJR1","T24","1","chlorophyte colonial 6 6",0
"9495","SJR1","FC","2","chlorophyte colonial 6 6",0
"9496","SJR1","T24","2","chlorophyte colonial 6 6",0
"9497","SJR1","FC","3","chlorophyte colonial 6 6",0
"9498","SJR1","T24","3","chlorophyte colonial 6 6",0
"9499","YBP2","FC","1","chlorophyte colonial 6 6",0
"9500","YBP2","T24","1","chlorophyte colonial 6 6",5
"9501","YBP2","FC","2","chlorophyte colonial 6 6",0
"9502","YBP2","T24","2","chlorophyte colonial 6 6",0
"9503","YBP2","FC","3","chlorophyte colonial 6 6",0
"9504","YBP2","T24","3","chlorophyte colonial 6 6",0
"9505","SJR2","FC","1","chlorophyte colonial 6 12",0
"9506","SJR2","T24","1","chlorophyte colonial 6 12",0
"9507","SJR2","FC","2","chlorophyte colonial 6 12",0
"9508","SJR2","T24","2","chlorophyte colonial 6 12",0
"9509","SJR2","FC","3","chlorophyte colonial 6 12",0
"9510","SJR2","T24","3","chlorophyte colonial 6 12",0
"9511","YBP1","FC","1","chlorophyte colonial 6 12",0
"9512","YBP1","T24","1","chlorophyte colonial 6 12",0
"9513","YBP1","FC","2","chlorophyte colonial 6 12",0
"9514","YBP1","T24","2","chlorophyte colonial 6 12",0
"9515","YBP1","FC","3","chlorophyte colonial 6 12",0
"9516","YBP1","T24","3","chlorophyte colonial 6 12",0
"9517","LSZ2","FC","1","chlorophyte colonial 6 12",0
"9518","LSZ2","T24","1","chlorophyte colonial 6 12",0
"9519","LSZ2","FC","2","chlorophyte colonial 6 12",0
"9520","LSZ2","T24","2","chlorophyte colonial 6 12",0
"9521","LSZ2","FC","3","chlorophyte colonial 6 12",0
"9522","LSZ2","T24","3","chlorophyte colonial 6 12",0
"9523","WLD2","FC","1","chlorophyte colonial 6 12",0
"9524","WLD2","T24","1","chlorophyte colonial 6 12",0
"9525","WLD2","FC","2","chlorophyte colonial 6 12",0
"9526","WLD2","T24","2","chlorophyte colonial 6 12",0
"9527","WLD2","FC","3","chlorophyte colonial 6 12",0
"9528","WLD2","T24","3","chlorophyte colonial 6 12",0
"9529","SJR1","FC","1","chlorophyte colonial 6 12",0
"9530","SJR1","T24","1","chlorophyte colonial 6 12",0
"9531","SJR1","FC","2","chlorophyte colonial 6 12",0
"9532","SJR1","T24","2","chlorophyte colonial 6 12",0
"9533","SJR1","FC","3","chlorophyte colonial 6 12",0
"9534","SJR1","T24","3","chlorophyte colonial 6 12",0
"9535","YBP2","FC","1","chlorophyte colonial 6 12",0
"9536","YBP2","T24","1","chlorophyte colonial 6 12",0
"9537","YBP2","FC","2","chlorophyte colonial 6 12",0
"9538","YBP2","T24","2","chlorophyte colonial 6 12",3
"9539","YBP2","FC","3","chlorophyte colonial 6 12",0
"9540","YBP2","T24","3","chlorophyte colonial 6 12",0
"9541","SJR2","FC","1","chlorophyte colonial 8 8",0
"9542","SJR2","T24","1","chlorophyte colonial 8 8",0
"9543","SJR2","FC","2","chlorophyte colonial 8 8",0
"9544","SJR2","T24","2","chlorophyte colonial 8 8",0
"9545","SJR2","FC","3","chlorophyte colonial 8 8",0
"9546","SJR2","T24","3","chlorophyte colonial 8 8",0
"9547","YBP1","FC","1","chlorophyte colonial 8 8",0
"9548","YBP1","T24","1","chlorophyte colonial 8 8",0
"9549","YBP1","FC","2","chlorophyte colonial 8 8",0
"9550","YBP1","T24","2","chlorophyte colonial 8 8",0
"9551","YBP1","FC","3","chlorophyte colonial 8 8",0
"9552","YBP1","T24","3","chlorophyte colonial 8 8",0
"9553","LSZ2","FC","1","chlorophyte colonial 8 8",0
"9554","LSZ2","T24","1","chlorophyte colonial 8 8",0
"9555","LSZ2","FC","2","chlorophyte colonial 8 8",0
"9556","LSZ2","T24","2","chlorophyte colonial 8 8",0
"9557","LSZ2","FC","3","chlorophyte colonial 8 8",0
"9558","LSZ2","T24","3","chlorophyte colonial 8 8",0
"9559","WLD2","FC","1","chlorophyte colonial 8 8",0
"9560","WLD2","T24","1","chlorophyte colonial 8 8",0
"9561","WLD2","FC","2","chlorophyte colonial 8 8",0
"9562","WLD2","T24","2","chlorophyte colonial 8 8",0
"9563","WLD2","FC","3","chlorophyte colonial 8 8",0
"9564","WLD2","T24","3","chlorophyte colonial 8 8",1
"9565","SJR1","FC","1","chlorophyte colonial 8 8",0
"9566","SJR1","T24","1","chlorophyte colonial 8 8",0
"9567","SJR1","FC","2","chlorophyte colonial 8 8",6
"9568","SJR1","T24","2","chlorophyte colonial 8 8",0
"9569","SJR1","FC","3","chlorophyte colonial 8 8",0
"9570","SJR1","T24","3","chlorophyte colonial 8 8",0
"9571","YBP2","FC","1","chlorophyte colonial 8 8",0
"9572","YBP2","T24","1","chlorophyte colonial 8 8",0
"9573","YBP2","FC","2","chlorophyte colonial 8 8",0
"9574","YBP2","T24","2","chlorophyte colonial 8 8",0
"9575","YBP2","FC","3","chlorophyte colonial 8 8",0
"9576","YBP2","T24","3","chlorophyte colonial 8 8",0
"9577","SJR2","FC","1","chlorophyte colonial 8 16",0
"9578","SJR2","T24","1","chlorophyte colonial 8 16",0
"9579","SJR2","FC","2","chlorophyte colonial 8 16",0
"9580","SJR2","T24","2","chlorophyte colonial 8 16",0
"9581","SJR2","FC","3","chlorophyte colonial 8 16",0
"9582","SJR2","T24","3","chlorophyte colonial 8 16",0
"9583","YBP1","FC","1","chlorophyte colonial 8 16",0
"9584","YBP1","T24","1","chlorophyte colonial 8 16",0
"9585","YBP1","FC","2","chlorophyte colonial 8 16",0
"9586","YBP1","T24","2","chlorophyte colonial 8 16",0
"9587","YBP1","FC","3","chlorophyte colonial 8 16",0
"9588","YBP1","T24","3","chlorophyte colonial 8 16",0
"9589","LSZ2","FC","1","chlorophyte colonial 8 16",0
"9590","LSZ2","T24","1","chlorophyte colonial 8 16",0
"9591","LSZ2","FC","2","chlorophyte colonial 8 16",0
"9592","LSZ2","T24","2","chlorophyte colonial 8 16",0
"9593","LSZ2","FC","3","chlorophyte colonial 8 16",0
"9594","LSZ2","T24","3","chlorophyte colonial 8 16",0
"9595","WLD2","FC","1","chlorophyte colonial 8 16",0
"9596","WLD2","T24","1","chlorophyte colonial 8 16",0
"9597","WLD2","FC","2","chlorophyte colonial 8 16",0
"9598","WLD2","T24","2","chlorophyte colonial 8 16",0
"9599","WLD2","FC","3","chlorophyte colonial 8 16",0
"9600","WLD2","T24","3","chlorophyte colonial 8 16",0
"9601","SJR1","FC","1","chlorophyte colonial 8 16",0
"9602","SJR1","T24","1","chlorophyte colonial 8 16",0
"9603","SJR1","FC","2","chlorophyte colonial 8 16",0
"9604","SJR1","T24","2","chlorophyte colonial 8 16",0
"9605","SJR1","FC","3","chlorophyte colonial 8 16",0
"9606","SJR1","T24","3","chlorophyte colonial 8 16",0
"9607","YBP2","FC","1","chlorophyte colonial 8 16",0
"9608","YBP2","T24","1","chlorophyte colonial 8 16",0
"9609","YBP2","FC","2","chlorophyte colonial 8 16",0
"9610","YBP2","T24","2","chlorophyte colonial 8 16",0
"9611","YBP2","FC","3","chlorophyte colonial 8 16",0
"9612","YBP2","T24","3","chlorophyte colonial 8 16",0
"9613","SJR2","FC","1","chlorophyte colonial 10 10",13
"9614","SJR2","T24","1","chlorophyte colonial 10 10",0
"9615","SJR2","FC","2","chlorophyte colonial 10 10",0
"9616","SJR2","T24","2","chlorophyte colonial 10 10",0
"9617","SJR2","FC","3","chlorophyte colonial 10 10",0
"9618","SJR2","T24","3","chlorophyte colonial 10 10",0
"9619","YBP1","FC","1","chlorophyte colonial 10 10",0
"9620","YBP1","T24","1","chlorophyte colonial 10 10",0
"9621","YBP1","FC","2","chlorophyte colonial 10 10",0
"9622","YBP1","T24","2","chlorophyte colonial 10 10",0
"9623","YBP1","FC","3","chlorophyte colonial 10 10",0
"9624","YBP1","T24","3","chlorophyte colonial 10 10",0
"9625","LSZ2","FC","1","chlorophyte colonial 10 10",4
"9626","LSZ2","T24","1","chlorophyte colonial 10 10",0
"9627","LSZ2","FC","2","chlorophyte colonial 10 10",0
"9628","LSZ2","T24","2","chlorophyte colonial 10 10",0
"9629","LSZ2","FC","3","chlorophyte colonial 10 10",0
"9630","LSZ2","T24","3","chlorophyte colonial 10 10",0
"9631","WLD2","FC","1","chlorophyte colonial 10 10",0
"9632","WLD2","T24","1","chlorophyte colonial 10 10",0
"9633","WLD2","FC","2","chlorophyte colonial 10 10",0
"9634","WLD2","T24","2","chlorophyte colonial 10 10",0
"9635","WLD2","FC","3","chlorophyte colonial 10 10",2
"9636","WLD2","T24","3","chlorophyte colonial 10 10",0
"9637","SJR1","FC","1","chlorophyte colonial 10 10",0
"9638","SJR1","T24","1","chlorophyte colonial 10 10",0
"9639","SJR1","FC","2","chlorophyte colonial 10 10",0
"9640","SJR1","T24","2","chlorophyte colonial 10 10",0
"9641","SJR1","FC","3","chlorophyte colonial 10 10",0
"9642","SJR1","T24","3","chlorophyte colonial 10 10",0
"9643","YBP2","FC","1","chlorophyte colonial 10 10",0
"9644","YBP2","T24","1","chlorophyte colonial 10 10",0
"9645","YBP2","FC","2","chlorophyte colonial 10 10",0
"9646","YBP2","T24","2","chlorophyte colonial 10 10",0
"9647","YBP2","FC","3","chlorophyte colonial 10 10",0
"9648","YBP2","T24","3","chlorophyte colonial 10 10",88
"9649","SJR2","FC","1","chlorophyte colonial 12 12",0
"9650","SJR2","T24","1","chlorophyte colonial 12 12",0
"9651","SJR2","FC","2","chlorophyte colonial 12 12",0
"9652","SJR2","T24","2","chlorophyte colonial 12 12",0
"9653","SJR2","FC","3","chlorophyte colonial 12 12",0
"9654","SJR2","T24","3","chlorophyte colonial 12 12",0
"9655","YBP1","FC","1","chlorophyte colonial 12 12",4
"9656","YBP1","T24","1","chlorophyte colonial 12 12",0
"9657","YBP1","FC","2","chlorophyte colonial 12 12",0
"9658","YBP1","T24","2","chlorophyte colonial 12 12",0
"9659","YBP1","FC","3","chlorophyte colonial 12 12",0
"9660","YBP1","T24","3","chlorophyte colonial 12 12",0
"9661","LSZ2","FC","1","chlorophyte colonial 12 12",0
"9662","LSZ2","T24","1","chlorophyte colonial 12 12",0
"9663","LSZ2","FC","2","chlorophyte colonial 12 12",0
"9664","LSZ2","T24","2","chlorophyte colonial 12 12",0
"9665","LSZ2","FC","3","chlorophyte colonial 12 12",0
"9666","LSZ2","T24","3","chlorophyte colonial 12 12",0
"9667","WLD2","FC","1","chlorophyte colonial 12 12",2
"9668","WLD2","T24","1","chlorophyte colonial 12 12",0
"9669","WLD2","FC","2","chlorophyte colonial 12 12",0
"9670","WLD2","T24","2","chlorophyte colonial 12 12",0
"9671","WLD2","FC","3","chlorophyte colonial 12 12",0
"9672","WLD2","T24","3","chlorophyte colonial 12 12",0
"9673","SJR1","FC","1","chlorophyte colonial 12 12",0
"9674","SJR1","T24","1","chlorophyte colonial 12 12",0
"9675","SJR1","FC","2","chlorophyte colonial 12 12",0
"9676","SJR1","T24","2","chlorophyte colonial 12 12",0
"9677","SJR1","FC","3","chlorophyte colonial 12 12",1
"9678","SJR1","T24","3","chlorophyte colonial 12 12",0
"9679","YBP2","FC","1","chlorophyte colonial 12 12",0
"9680","YBP2","T24","1","chlorophyte colonial 12 12",0
"9681","YBP2","FC","2","chlorophyte colonial 12 12",0
"9682","YBP2","T24","2","chlorophyte colonial 12 12",0
