"","samp_date","samp_ev","exp","rep","Group","type","shp","sa","la","wi","counts","pres_fact","vol_set_ml","n_bugs","time_d","tot_vol_um3","vol_per_org_um3","tot_biomass_pgC","bio_per_vol_pgc_ml","bio_per_vol_ugl","counts_per_ml"
"70",2019-08-20,"LSZ2","T24","1","ciliate","cone","cone1",24,24,NA,17,0.922,24,24,1,61523.136,3619.008,11861.5565885141,536.042868244491,0.536042868244491,0.76825741142444
"71",2019-08-20,"LSZ2","FC","2","ciliate","cone","cone1",24,24,NA,156,0.912,25,24,1,564565.248,3619.008,105054.473667604,4607.6523538423,4.6076523538423,6.84210526315789
"72",2019-08-20,"LSZ2","T24","2","ciliate","cone","cone1",24,24,NA,20,0.914,25,24,1,72380.16,3619.008,13918.5329594322,609.126168902942,0.609126168902942,0.87527352297593
"73",2019-08-20,"LSZ2","FC","3","ciliate","cone","cone1",24,24,NA,212,0.914,25,24,1,767229.696,3619.008,142067.400387575,6217.39170186324,6.21739170186324,9.27789934354486
"74",2019-08-20,"LSZ2","T24","2","ciliate","cone","cone1",24,24,NA,65,0.915,25,24,1,235235.52,3619.008,44390.1578538337,1940.55334880147,1.94055334880147,2.84153005464481
"75",2019-08-19,"LSZ2","IC","1","ciliate","cone","cone1",24,24,NA,41,0.918,25,24,1,148379.328,3619.008,28207.1534711951,1229.06986802593,1.22906986802593,1.78649237472767
"76",2019-08-19,"LSZ2","IC","2","ciliate","cone","cone1",24,24,NA,64,0.918,25,24,1,231616.512,3619.008,43718.0760146451,1904.92705946166,1.90492705946166,2.78867102396514
"77",2019-08-19,"LSZ2","IC","3","ciliate","cone","cone1",24,24,NA,55,0.922,27,24,1,199045.44,3619.008,37661.4323262726,1512.87186977877,1.51287186977877,2.20936771912911
"78",2019-08-15,"WLD2","FC","1","ciliate","cone","cone1",24,24,NA,126,0.904,24,24,1,455995.008,3619.008,85142.1402225818,3924.32430966914,3.92432430966914,5.80752212389381
"79",2019-08-15,"WLD2","T24","1","ciliate","cone","cone1",24,24,NA,33,0.906,26,24,1,119427.264,3619.008,22782.3050834379,967.1550808048,0.9671550808048,1.40091696383087
"80",2019-08-15,"WLD2","FC","2","ciliate","cone","cone1",24,24,NA,126,0.906,25,24,1,455995.008,3619.008,85142.1402225818,3759.03488841421,3.75903488841421,5.56291390728477
"81",2019-08-15,"WLD2","T24","2","ciliate","cone","cone1",24,24,NA,16,0.906,25,24,1,57904.128,3619.008,11174.6520551866,493.362121641793,0.493362121641793,0.706401766004415
"82",2019-08-15,"WLD2","FC","3","ciliate","cone","cone1",24,24,NA,99,0.909,25,24,1,358281.792,3619.008,67156.0243566824,2955.1605877528,2.9551605877528,4.35643564356436
